yorum,product_name,Kategori
Askerde olduğum için hattımın 1 tanesini kapattırıp gelen bütün faturaları ödedim daha ödenek çıkmaması gerekirken yine fatura gelmiş sebebi nedir? Neden olduğunu anlamadım için buraya yazıyorum inşallah yardımcı olursunuz şimdiden teşekkürler Turkcell,Turkcell İptal Hat Yardim,Fatura
Merhaba;\nHaziran ayı faturamı incelediğimde Tyg avantaj paketi olarak 210 TL ücret yansıtıldığını fark ettim. Herhangi bir yurt dışı kullanımı olmadı. Faturamdan silinmesini talep ediyorum. Hattımı bu ay yurt dışında hiç kullanmadım. Acil geri dönüşlerinizi bekliyorum.,Tyg Kullanım Turkcell Fatura,Fatura
"Merhaba efendim, ben yanlış numaraya fatura ödedim. Bunun iadesini talep etmek istiyorum. Para iadesi talep ediyorum. Saygılarımı sunuyorum. Lütfen sizden rica ediyorum. Yanlışlıkla bu 0538*****64 numaraya fatura ödedim, iadesini talep ediyorum.",Turkcell Hasan A*** Alacaklı,Fatura
"Çocuğum oyun oynarken gönderilen linke tıklayarak bilmeden abone oldu. Geçen ay iptal edilmesine rağmen bu ay tekrar faturaya yansımış. Müşteri hizmetlerini aradık ve iptal olduğunu, faturaya yansımayacağını teyit ettik.",Turkcell Yanlışlıkla Abonelik Ve Fatura Sorunu,Fatura
"Hiçbir şey yapmama rağmen 3000 TLlik Turkcell fahiş fiyat yüklüyor. Deprem bölgesindeyiz, tam bir kapitalizmi alıp geçen bir hat durduk yere 3000 TLlik fiyat talep ediyor. Bu imkansız, ne kadar anlatsam da taksit seçeneği bile sunulmadı. Müşteri hizmetleri destek olmuyor. Yazık ya, geçişime çok pişmanım.",Turkcell Fahiş Fiyat Zorlu Ku,Fatura
"Turkcell müşterisiyim. Fiyatların 1 senede %100 artmasını normal bulmuyorum. Neden kimse bu konulara el atmıyor? 250 TL olan faturam, yeni sözleşmeyle 500 TL olacak. Ev internetleri taahhüt süresini 2 yıldan 1 yıla indirmişler. Enflasyonla mücadeleye kötü örnek oluyorsunuz. Benim maaşım %100 artmıyor.",Turkcell Paketleri Anormal Zam,Fatura
Turkcell sistemi bozukluğu yüzünden yanlış adres yazan fatura gönderdi. Faturamin kullanıldığı yerlerde hesap dondurma problemleriyle karşılaştım. Sizin saçma sapan sistem hatalarınız yüzünden maddi kayıp yaşıyorum şu anda. Arayıp düzeltme ve doğru adresli fatura istediğimde bir şey yapamayacaklarını söylüyorlar. Bana ait olmayan bir adres daha eklemişler sisteme nasıl becerdilerse. Şikayet ya da yardım bölümüne iletin beni diyorum öyle bir birim olmadığını söylüyorlar. Yani hem korkunç bir sistemleri var bir de şikayet edecek ya da düzeltecek bir bölümleri bile yok. En yakin zaman da hattımı başka bir firmaya taşıyacağım.,Turkcell Adres Hataları Ve Hataları Düzeltememesi,Fatura
Risk merkezi raporu aldığım zaman 8₺ ilk 90 günü aşmış borcum gözüküyor fakat ödemek istediğim zaman borç bulunamıyor. Aynı zamanda bu gözüken borç benim banka ürünü kullanmam için sorun teşkil ediyor. Kurum ve varlık şirketi ile görüşmelerim de herhangi bir sonuç alamadım. Konu hakkında yardım rica ediyorum,Turkcell Sorunu Çözmüyor. Acil Dönüş Bekliyorum,Fatura
"Ben 02.05.2024 tarihinde Turkcell müşteri hizmetlerinden biri tarafından arandım. Bana, Rahat Hat adlı hizmetin çok güzel bir şey olduğunu, kendi kızı için de kullandığını ve kötü bir şey olmadığını, faturalı bir paket olmadığını anlattı. Ben de aklımda bir şey kalmasın diye birçok soru sordum ve hepsini cevaplayarak kötü bir şey olmadığını söyledi. Ben de kabul ettim. Ancak sonrasında öğrendim ki kadının anlattığıyla sonuç çok başka çıktı. 04.06.2024 tarihinde iptal edip faturasız hatta geçtim. Bugün müşteri hizmetlerini arayıp faturamı sorduğumda, normalde 230 TL ödeyeceğim faturamın bugün 442 TL olduğunu öğrendim. Neden diye sorduğumda, bana cayma bedeli olduğunu söylediler. Ancak ben ilk Rahat Hata geçeceğim zaman iptal edersem bana bir ücret yansıtılacak mı diye sorduğumda, hayır, sözleşme imzalamadığınız için hiçbir ücret ödemeden iptal edebileceğimi söylemişlerdi. Ama asla öyle olmadı. Telsiz kullanım ücretlerimin hepsini faturama yansıtmışlar ve bunların hiçbirinden haberim yok. Bilgim dahilinde değil. Operatörümü değiştireceğimi söylediğimde, beni günde 3-4 defa arayan Turkcell, bugün bir sorunumda yardımcı olmuyor. Tek yaptıkları şey insanlardan fazla para almak, başka bir şey değil. Bir aylık bir fatura deneyiminde 442 TL fatura ödeyeceğim ama o parayı haklarıyla almadılar.",Turkcell Faturalı Hatta Faturamın Sürekli Artması,Fatura
Turkcellden habersiz ek paket almışım. Sözde mesaj ile haber verdik diye bu ek maliyeti bizim üzerimize yıkamazsınız. Konuyu Hakem Heyeti ile çözmek için başvuru yapacağım. 230 TLlik fatura olmuş 640 TL. Yaptıkları çok ayıp. Hiç yakışmıyor. Geçen ay aynısını hanımın hattına yaptılar. Numarayı başka hatta taşıdım.,Turkcell Habersiz Paket Satması,Fatura
"10 Haziranda bitecek olan kontratımı 6 Haziran günü Turkcell mobil üzerinden yeniledim. 6 Haziranda 218 TL olan faturamın 11 Haziran günü 419 TL olduğunu gördüm. Çağrı merkezini aradığımda rantık paketine geçiş yaptığımı söylediler. Mobilden yapma nedenim 3 ay indirim olmasıydı. İndirim değil, 5 gün içinde 200 TL zam yaptım. Turkcell bana sağ olsun, mobil paket yenilerken sağ üst köşede 3 nokta varmış işaret vs. bahsettiler. Ben müşteri olarak nereden bilebilirim? Yönlendirme vs. olmadan çözüm yok. Bir de 30 yılı kutluyorsunuz, müşteri memnuniyeti kocaman sıfır (0).",Turkcell 5 Günlük Fatura Farkı 200 TL,Fatura
"20 yıldan fazladır Turkcell kullanıyorum. Kontratımı bitmesine 4 gün kala yeniledim. Haziran faturasına eski fatura ücretim ve 4 günlük yeni fatura ücreti birlikte yansıtılmış, hadi bunu anlarım ama güncel faturam yani temmuzda ödemem gereken 560 ₺ görünüyor. Benim yeni paket ücretim 210₺ güncel faturam neden 560₺ diye soruyorum size. Üstelik detaylarında eski faturamdan Mega 8 GB ücreti olarak 350₺ görünüyor. Yeni fatura ücretim de eklenince toplam güncel faturam 560₺ olmuş. Bu yanlışlığı düzeltmenizi talep ediyorum. Haksız kazanç sağlamak Turkcell gibi köklü bir firmaya yakışmaz.",Turkcell Kontrat Yeniledikten Sonra Gelen Yüksek Fatura,Fatura
"Geçen ay telefonuma Turkcell 10 GB Mutlu Çocuk Paketi almıştım ancak paket tekrarsız olduğu için bu ay da müşteri hizmetlerini arayarak tekrar aynı paketi almam gerekti. Her şey yolunda giderken Turkcell uygulamasını açtığımda internetimin Turkcell 10 GB Mutlu Çocuk Paketi olduğunu, ancak faturanın Prestij 5 GB olarak kesildiğini gördüm. Ayrıca Prestij 5 GB internet paketi benim aldığım Turkcell 10 GB Mutlu Çocuk Paketinden ₺220 daha pahalı. Ben de tekrar müşteri hizmetlerini aradım. Sistemimizde Turkcell 10 GB Çocuk Paketi aldığınız gözüküyor. Uygulama ile ilgili bir hata olmuş olabilir. Gün içinde bir daha kontrol edin dedi. 1 milyonda bir yaşanacak bug bana denk geldi.",Turkcell Mobil Uygulaması Fatura Bugu,Fatura
Hattımın 2 ay önce faturasını ödedim aboneliğini bitirdim. Aboneliği bitirdiğim numarama fatura çıkmış. Mesaj geldi hakkımda yasal süreç başlatılacağına dair. Müşteri hizmetlerini aradım ve hiçbir çözüm bulamadılar. Aboneliğini bitirdiğim numaram için ödeme talep ediyorlar,Turkcell Kapattığım Hattıma Borç Çıkardılar,Fatura
"Turkcell daha önceki paketim 11GB iken ve sürekli kullanırken bitmiyordu, ne zaman 12GB pakete geçtim, eskisi kadar çok kullanmama rağmen sürekli paketim bitiyor, ek pakete geçiyor ve fatura tutarım kadar hatta bazen daha fazla fatura ücreti ödemek durumunda kalıyorum. Bu durumdan oldukça rahatsızım, şikayetçiyim. Turkcellden bu konuda bir açıklama bekliyorum. Bir mağduriyet varsa giderilmesini istiyorum.",Turkcell Jet Hızında Biten Cell,Fatura
"Merhabalar, Turkcell faturamı 1 ay geciktirdim ve 11.06.2024 gece saat 01:00de faturamı ödedim. Hattım hala açılmadı, hattımı komple kapatmışlar. Borcum olmadığı halde hattım açılmıyor. Hiçbir müşteri temsilcisi durumu çözemiyor, sistemde borcum yok gözüküyor ama hattım hala açılmadı. Şikayetçiyim. Kapatmaya gelince kapatıp geri açma bedeli alıyorsunuz, borcu ödeyince hattı açmıyorsunuz. Hattım dışarıdan gelen aramalara ve mesajlara dahi kapatılmış.",Turkcell Hat Açma Sorunu,Fatura
Kullanmadığım interneti kullandınız deyip hiçbir yardım alamıyorum. 1 haftada 10 GB internet bitmiş deniliyor. Ben kullanmadım. 185 TL olan fatura bayi hatasıyla 435 TL oldu. Nasıl oldu? Bilgisi yok. Yasal hakkımı kullanacağım. Acil dönüş rica ederim.,Turkcell Fazladan Çıkarılan Ücret!,Fatura
23.09.2013 yılında aboneliği bitmiş ve bütün borçları ödenmiş 0533***7405 numaralı hatim kara listeden kaldırılmamıştır. Bu hatimin kara listeden kaldırması istiyorum. Kara listede durumu hala devam ederse ve elimde bulunan bütün borçlarımı ödediğime dair ve borcun olmadığına dair dokümanlar savcılığa suç duyurusunda bulunacağım.,Turkcell Borcu Ödenmiş Kartım Kara Listeden Kaldırma,Fatura
Adresime Turkcell tarafından başka kişiler adına düzenlenmiş faturalar gelmektedir. Bu hususta savcılığa suç duyurusunda bulunmama ve Turkcell e durumu bildirmeme rağmen bir sonuç alamadım. Bu faturalar istisnasız her ay geliyor. (başka kisiler adına düzenlenmiş) Bu sinir bozucu durumun düzeltilmesini ve bu faturaları sahte adrese düzenleyen bayilere gerekenin yapılmasını istiyorum. Burada o numaraları ve kisi isimlerini yazmak istemedim (bu kişilerin mağdur olmaması için),Turkcell İn Sahte Fatura Düzenlemesi,Fatura
"Merhaba,\nUygulama üzerinden taahhüdüm bittiği için yeni 12 aylık paket satın alımı yaptım fakat sonrasında uygulamaya baktığımda yeni aldığım paketin 1 gün süresi olduğunu gördüm. Satın alımım 24 saat geçmeden taahhüt iptali sağladım fakat şimdi uygulamaya baktığımda iptal ettiğim paketin 30 gün kullanımı kaldığını görüyorum. Müşteri hizmetlerini aradığımda taahhüdümün iptalini gördüğünü fakat taahhüt bitimi sonrası en son paketin aylık olarak devam ettiğini iletti. Buradaki sorun, taahhüt iptal ederken işlemi sağlayan arkadaşın aynı paketin aylık olarak devam ettiğini söylememesidir. Şu anda 1000 TLnin üzerinde bir faturam mevcut. Faturasıza geçtikten sonra farklı bir operatör tercih edeceğim. Firmanın kalitesi çok iyi ama farklı bir firma sınırsız verdiği interneti Turkcellden yarı fiyatına veriyor. Konu ile ilgili faturam yüksek çıkarsa Tüketici Hakem Heyetine başvuracağım.",Turkcell Müşteri Hizmetleri Hatası,Fatura
"Benim yeğenim olan Yaver, Turkcell faturalı hattını Ocak ayında iptal ederek tüm borçları kapatıp ilişkisini kesiyor. Ancak bugün, Şubat ayından 251 TLlik bir bakiye kaldığı belirtilerek, 10.06.2024 tarihinde 3856 TLlik bir borçla karşı karşıya kalıyor. Yetkililere söylediğimiz halde hiçbir şekilde çözüm bulamıyoruz. E-devlet ve diğer kurumlarda hiçbir yerde görünmeyen bu borç neden miktar yükseldiğinde ortaya çıkıyor? Bu konu hakkında mağduriyetimin acilen giderilmesini rica ederim.",Turkcell Faturalı Hattında Beklenmedik Borç Sürprizi,Fatura
,Turkcell Çalışanların Saygısızlığı Müşteriye Saygısız Konuşması!,Fatura
"Eryaman Optimum AVM Turkcell bayisine kontrat yenilemek için gittik. Bize bayide bulunan E**** Bey yardımcı oldu. 250 TLlik tarifeyi bize 360 TLlik tarife olarak bilgilendirdi ve biz onayladığımızda, tarifeyi 2 yıllık kontrat olarak yaparsak kulaklık hediye edeceğini söyledi. Telefonuma gelen onay mesajlarının yoğun olacağını söyleyerek hızlı işlem yapmak için telefonumu rica etti. Ben de telefonumu verdim. Hattım üzerinden alışveriş kredisi çekilmiş ve internetten 700 TLye almayacağım kulaklığı 2 yıl taksitle olması gerekenden yüksek fiyata satmış. Bayide bulunan E**** Bey, 8 sayfa falan da kontrat ve hediyeyi aldığıma dair kredi çekim onayları imzalattırdı. Sürekli hat işlemlerimizi bu bayiden yaptığımız için hiçbir şeyden şüphelenmedik. Eşim bayiyi aradı, yetkili müdür S*** Bey, E**** Beyin yaptığı hatadan dolayı özür diledi ve 1 sene sonra kontrat yenilemeye gittiğimizde yardımcı olacağını söyledi. 1 sene sonra S*** Bey orada olacak mı acaba? Benim ödeyeceğim 2477 TL ne olacak? Ürünü kontrol etmek için E**** Bey mağazada paketini açtırmış olmasına rağmen ürünü iade etmek ve çekilen kredinin iptal edilmesini talep ediyorum. Mağduriyetimin ivedilikle giderilmesini talep ediyorum. Bu arada E**** Bey, eşimin kontratını yenilemek için nakit 2000 TL talep etti. Hat eşimin üzerine olmadığı için talep ettiğini söyledi, hatta 1000 TLye de yardımcı olabileceğini belirtti. Eşim gerek olmadığını söyledi. Bizim bu konuda mağdur olduğumuzu fark etmemizi kaynımın eşimin tarifesini yenilemesi üzerine öğrendik. Acaba nakit 2000 TLyi de vermiş olsaydık ne olacaktı?",AVM Turkcell Bayisinde Yaşanan Mağduriyet,Fatura
Süreç 96 saat olduğu için faturalı olan hattımı sözleşmenin bitmesine 96 saat kalınca arayarak faturasız hatta geçmek istediğimi belirterek faturasıza geçmek istedim. Faturasıza geçtikten sonra faturamı inceleyince cayma bedeli çıktığını fark ettim. Ücret iadesi için müşteri temsilcisini arayınca olumsuz sonuçla karşılaştım.,Turkcell Fatura İtirazı Şikayeti,Fatura
"Sayın M******* A** K***, 531 ****2308 numaralı Turkcell hattınızın toplam 583 TL borcunuzun, avukat vekalet ve diğer dosya masrafları dahil yaklaşık 4183 TLye çıkmaması için hemen 0216 275 6120 numarasını arayarak bilgi alabilir ve fatura borcunuzu ödeyebilirsiniz. B002 Beni sürekli rahatsız ediyor. Bu numara bana ait değil. İletişime geçmeme rağmen bir çözüm bulunmadı. Bunun son bulmasını istiyorum.",Turkcell Başkasının Borcu Bana Geliyor,Fatura
"Turkcell hesabımdan fatura ödeme işlemi yaptım, banka hesabımdan bu para çekilmesine rağmen Turkcell faturam ödenmedi olarak gösteriliyor. Bende dekont var, para çekilmiş. Turkcelle bunu bildiriyorum, Turkcell bu sorunun banka ile alakalı olduğunu, paranın Turkcelle gelmediğini bildirdi. Bankayı arayın dedi. Banka da dekont olduğunu, askıda işlem olmadığını, herhangi bir iptal işlemi olmadığını, iptal edilse bile otomatik olarak paranın geri sahibine gönderileceğini, paranın bankada kalması gibi bir durum olmadığını, sorunun Turkcell kaynaklı olduğunu bildirdi. Turkcelle bunu bildirince de bir şey yapamayacaklarını, faturayı ödemem gerektiğini söyledi. Bende dekont var, Turkcell para çekmiş. Ama Turkcell diyor biz bir şey yapamayız, banka diyor bizlik değil, para bizde değil. Para bende de değil, o zaman benim param nerede? Bu sorun banka ile Turkcell arasındadır. Çekim talebini veren Turkcell, parayı Turkcelle göndermekle mükellef olan banka, ama her iki taraf da sorumluluk kabul etmiyor. Turkcell bunu banka ile arasında çözsün.",Turkcell Fatura Sorunu,Fatura
"Merhaba,\nYeni kurulmuş şirketimizin teknoloji ihtiyaçları için araştırmalar yaparken Turkcell ile ilerleme kararı aldık. İnternet üzerinden yapmış olduğumuz başvurular neticesinde saha ekipleri ofisimize gelerek formlarımızı aldılar. Super box, kurumsal hatlar kısa sürede çözüldü. Ancak tek ofis ve Paycell işlerimiz bir aydan fazla bir zamandır sürüncemede kaldı. Yazılı ve sözlü defalarca görüşmeler yapmamıza rağmen bir türlü çözüm geliştiremedik. Bu süreçte ve bunlardan bağımsız olarak birkaç kez mt değişikliği yapıldı. Bir sürü isimle görüştük/yazıştık. Hepsi bir şeyler söylüyor; kim kimdir, Turkcell mi iş ortağı mı bilmiyorum. Hepsi birbirine karıştı. Ya yönetim beceriksizliği ya da birileri kendi hatalarını kapatmak istiyor. Yazılı olarak pek çok kişinin olduğu maillere rağmen beni arayanlar sanki bu yazışmalardan veya daha önce yapılmış görüşmelerden haberi yokmuş gibi sürekli her şeyi yeniden yeniden dinlemek/öğrenmek istiyor. Teknolojinin amacı işimizi kolaylaştırmak iken ben yoruldum. Bugün fatura ödemek için uygulamaya girdiğimde baktım ki tek ofis için fatura kesilmiş ve yarın son ödeme günü. Halbuki hala Turkcellin işleri bitirmesini ve kullanabilmeyi bekliyorum. Başlarken, bir KOBİ olarak kuruluşta pek çok teknoloji hizmetini tek bir kanaldan alarak dışarıdan ayrıca bir ıt uzmanı ile çalışmayı ertelemeyi ve bütçe tasarrufu sağlamayı umuyordum. Anlaşılan o ki bu mümkün olmayacak. Bu sürede başka bir operatörden de hizmet almaya başladım mecburen. An itibariyle halen bir çözüm bulamayınca son bir çare buraya yazmayı denemeyi düşündüm. Göreceğiz...",Teknoloji Hayatımızı Kolaylaştırmalı Ama Siz Beni Yordunuz Turkcell,Fatura
